Run,Assay Type,BioSample,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,BioProject,AvgSpotLen,Bases,Bytes,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Alias,ENA_CHECKLIST,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,sample_name,SRA_accession,title,sex,isolate,INSDC_center_alias,AssemblyName,Description,Breed,tissue,BioSampleModel,dev_stage,label,Age,Biomaterial_provider,strain,disease,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,phenotype,body_site,isolation-source,collection_date,Cultivar,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,instrument_model (run),Isolation_source
ERR979324,WGS,SAMEA3498587,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056196,Illumina HiSeq 2000,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498587,ERP011292,PRJEB10098,196,1592093300,1109435279,2015-09-25,2018-11-16,SB339,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805736,ERS805736,SB339,female,SB339,,,,,,,,,,,,,,,,,,,,,,,,
ERR979325,WGS,SAMEA3498587,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056197,Illumina HiSeq 2000,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498587,ERP011292,PRJEB10098,196,1814658160,1273213301,2015-09-25,2018-11-16,SB339,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805736,ERS805736,SB339,female,SB339,,,,,,,,,,,,,,,,,,,,,,,,
ERR979326,WGS,SAMEA3498587,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056198,Illumina HiSeq 2000,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498587,ERP011292,PRJEB10098,196,1585703112,1115202772,2015-09-25,2018-11-16,SB339,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805736,ERS805736,SB339,female,SB339,,,,,,,,,,,,,,,,,,,,,,,,
ERR979327,WGS,SAMEA3498587,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056199,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498587,ERP011292,PRJEB10098,196,5734013320,3715353153,2015-09-25,2018-11-16,SB339,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805736,ERS805736,SB339,female,SB339,,,,,,,,,,,,,,,,,,,,,,,,
ERR979328,WGS,SAMEA3498587,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056200,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498587,ERP011292,PRJEB10098,196,5756607416,3725419021,2015-09-25,2018-11-16,SB339,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805736,ERS805736,SB339,female,SB339,,,,,,,,,,,,,,,,,,,,,,,,
ERR979329,WGS,SAMEA3498587,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056201,Illumina HiSeq 2000,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498587,ERP011292,PRJEB10098,196,1757705460,1226489521,2015-09-25,2018-11-16,SB339,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805736,ERS805736,SB339,female,SB339,,,,,,,,,,,,,,,,,,,,,,,,
ERR979330,WGS,SAMEA3498587,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056202,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498587,ERP011292,PRJEB10098,196,5760843368,3742066345,2015-09-25,2018-11-16,SB339,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805736,ERS805736,SB339,female,SB339,,,,,,,,,,,,,,,,,,,,,,,,
ERR979331,WGS,SAMEA3498587,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056203,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498587,ERP011292,PRJEB10098,196,5788236524,3757292800,2015-09-25,2018-11-16,SB339,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805736,ERS805736,SB339,female,SB339,,,,,,,,,,,,,,,,,,,,,,,,
ERR979332,WGS,SAMEA3498587,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056204,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498587,ERP011292,PRJEB10098,196,5578550628,3605091412,2015-09-25,2018-11-16,SB339,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805736,ERS805736,SB339,female,SB339,,,,,,,,,,,,,,,,,,,,,,,,
ERR979334,WGS,SAMEA3498587,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056206,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498587,ERP011292,PRJEB10098,196,2698016636,1765479701,2015-09-25,2018-11-16,SB339,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805736,ERS805736,SB339,female,SB339,,,,,,,,,,,,,,,,,,,,,,,,
ERR979335,WGS,SAMEA3498587,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056207,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498587,ERP011292,PRJEB10098,196,5786675776,3756617157,2015-09-25,2018-11-16,SB339,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805736,ERS805736,SB339,female,SB339,,,,,,,,,,,,,,,,,,,,,,,,
ERR979336,WGS,SAMEA3498587,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056208,Illumina HiSeq 2000,1BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498587,ERP011292,PRJEB10098,196,2604186928,1797301400,2015-09-25,2018-11-16,SB339,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805736,ERS805736,SB339,female,SB339,,,,,,,,,,,,,,,,,,,,,,,,
ERR979337,WGS,SAMEA3498587,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056209,Illumina HiSeq 2000,1BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498587,ERP011292,PRJEB10098,196,2219536144,1463713317,2015-09-25,2018-11-16,SB339,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805736,ERS805736,SB339,female,SB339,,,,,,,,,,,,,,,,,,,,,,,,
ERR979338,WGS,SAMEA3498587,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056210,Illumina HiSeq 2000,1BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498587,ERP011292,PRJEB10098,196,2581415452,1784850331,2015-09-25,2018-11-16,SB339,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805736,ERS805736,SB339,female,SB339,,,,,,,,,,,,,,,,,,,,,,,,
ERR979339,WGS,SAMEA3498587,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056211,Illumina HiSeq 2000,1BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498587,ERP011292,PRJEB10098,196,2583897204,1792895270,2015-09-25,2018-11-16,SB339,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805736,ERS805736,SB339,female,SB339,,,,,,,,,,,,,,,,,,,,,,,,
ERR979340,WGS,SAMEA3498587,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056212,Illumina HiSeq 2000,1BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498587,ERP011292,PRJEB10098,196,2561906004,1768711314,2015-09-25,2018-11-16,SB339,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805736,ERS805736,SB339,female,SB339,,,,,,,,,,,,,,,,,,,,,,,,
ERR979342,WGS,SAMEA3498587,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056214,Illumina HiSeq 2000,1BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498587,ERP011292,PRJEB10098,196,2574432952,1776102161,2015-09-25,2018-11-16,SB339,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805736,ERS805736,SB339,female,SB339,,,,,,,,,,,,,,,,,,,,,,,,
ERR979343,WGS,SAMEA3498587,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056215,Illumina HiSeq 2000,1BIS,PAIRED,RANDOM,GENOMIC,Equus ferus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498587,ERP011292,PRJEB10098,196,2590277788,1784300703,2015-09-25,2018-11-16,SB339,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:53:06Z,public,ERS805736,ERS805736,SB339,female,SB339,,,,,,,,,,,,,,,,,,,,,,,,
ERR979344,WGS,SAMEA3498582,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056216,Illumina HiSeq 2000,2BIS,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498582,ERP011292,PRJEB10098,196,2459467584,1583720877,2015-09-25,2018-11-16,KB7754,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:37:35Z,public,ERS805731,ERS805731,KB7754,male,KB7754,,,,,,,,,,,,,,,,,,,,,,,,
ERR979345,WGS,SAMEA3498582,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056217,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498582,ERP011292,PRJEB10098,196,3198397384,2081066548,2015-09-25,2018-11-16,KB7754,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:37:35Z,public,ERS805731,ERS805731,KB7754,male,KB7754,,,,,,,,,,,,,,,,,,,,,,,,
ERR979346,WGS,SAMEA3498582,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056218,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498582,ERP011292,PRJEB10098,196,3187714600,2160518732,2015-09-25,2018-11-16,KB7754,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:37:35Z,public,ERS805731,ERS805731,KB7754,male,KB7754,,,,,,,,,,,,,,,,,,,,,,,,
ERR979347,WGS,SAMEA3498582,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056219,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498582,ERP011292,PRJEB10098,196,3255090580,2126977184,2015-09-25,2018-11-16,KB7754,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:37:35Z,public,ERS805731,ERS805731,KB7754,male,KB7754,,,,,,,,,,,,,,,,,,,,,,,,
ERR979348,WGS,SAMEA3498582,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056220,Illumina HiSeq 2000,2BIS,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498582,ERP011292,PRJEB10098,196,2107870044,1471870299,2015-09-25,2018-11-16,KB7754,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:37:35Z,public,ERS805731,ERS805731,KB7754,male,KB7754,,,,,,,,,,,,,,,,,,,,,,,,
ERR979349,WGS,SAMEA3498582,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056221,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498582,ERP011292,PRJEB10098,196,2358235936,1521325911,2015-09-25,2018-11-16,KB7754,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:37:35Z,public,ERS805731,ERS805731,KB7754,male,KB7754,,,,,,,,,,,,,,,,,,,,,,,,
ERR979350,WGS,SAMEA3498582,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056222,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498582,ERP011292,PRJEB10098,196,2347367344,1516346638,2015-09-25,2018-11-16,KB7754,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:37:35Z,public,ERS805731,ERS805731,KB7754,male,KB7754,,,,,,,,,,,,,,,,,,,,,,,,
ERR979351,WGS,SAMEA3498582,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056223,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498582,ERP011292,PRJEB10098,196,3153748780,2136848017,2015-09-25,2018-11-16,KB7754,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:37:35Z,public,ERS805731,ERS805731,KB7754,male,KB7754,,,,,,,,,,,,,,,,,,,,,,,,
ERR979352,WGS,SAMEA3498582,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056224,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498582,ERP011292,PRJEB10098,196,6576965220,4352997176,2015-09-25,2018-11-16,KB7754,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:37:35Z,public,ERS805731,ERS805731,KB7754,male,KB7754,,,,,,,,,,,,,,,,,,,,,,,,
ERR979353,WGS,SAMEA3498582,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056225,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498582,ERP011292,PRJEB10098,196,2110873156,1362789336,2015-09-25,2018-11-16,KB7754,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:37:35Z,public,ERS805731,ERS805731,KB7754,male,KB7754,,,,,,,,,,,,,,,,,,,,,,,,
ERR979354,WGS,SAMEA3498582,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056226,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498582,ERP011292,PRJEB10098,196,3187017624,2167709339,2015-09-25,2018-11-16,KB7754,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:37:35Z,public,ERS805731,ERS805731,KB7754,male,KB7754,,,,,,,,,,,,,,,,,,,,,,,,
ERR979356,WGS,SAMEA3498582,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056228,Illumina HiSeq 2000,2BIS,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498582,ERP011292,PRJEB10098,196,1939256144,1346971509,2015-09-25,2018-11-16,KB7754,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:37:35Z,public,ERS805731,ERS805731,KB7754,male,KB7754,,,,,,,,,,,,,,,,,,,,,,,,
ERR979357,WGS,SAMEA3498582,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056229,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498582,ERP011292,PRJEB10098,196,3312357076,2173572604,2015-09-25,2018-11-16,KB7754,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:37:35Z,public,ERS805731,ERS805731,KB7754,male,KB7754,,,,,,,,,,,,,,,,,,,,,,,,
ERR979358,WGS,SAMEA3498582,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056230,Illumina HiSeq 2000,2BIS,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498582,ERP011292,PRJEB10098,196,1751632400,1215520968,2015-09-25,2018-11-16,KB7754,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:37:35Z,public,ERS805731,ERS805731,KB7754,male,KB7754,,,,,,,,,,,,,,,,,,,,,,,,
ERR979359,WGS,SAMEA3498582,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056231,Illumina HiSeq 2000,2BIS,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498582,ERP011292,PRJEB10098,196,1894992876,1313782101,2015-09-25,2018-11-16,KB7754,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:37:35Z,public,ERS805731,ERS805731,KB7754,male,KB7754,,,,,,,,,,,,,,,,,,,,,,,,
ERR979360,WGS,SAMEA3498582,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056232,Illumina HiSeq 2000,2BIS,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498582,ERP011292,PRJEB10098,196,2122948324,1481731695,2015-09-25,2018-11-16,KB7754,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:37:35Z,public,ERS805731,ERS805731,KB7754,male,KB7754,,,,,,,,,,,,,,,,,,,,,,,,
ERR979361,WGS,SAMEA3498582,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056233,Illumina HiSeq 2000,2BIS,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498582,ERP011292,PRJEB10098,196,1844820012,1290603404,2015-09-25,2018-11-16,KB7754,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:37:35Z,public,ERS805731,ERS805731,KB7754,male,KB7754,,,,,,,,,,,,,,,,,,,,,,,,
ERR979362,WGS,SAMEA3498582,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056234,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498582,ERP011292,PRJEB10098,196,3189234188,2077247048,2015-09-25,2018-11-16,KB7754,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:37:35Z,public,ERS805731,ERS805731,KB7754,male,KB7754,,,,,,,,,,,,,,,,,,,,,,,,
ERR979363,WGS,SAMEA3498582,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056235,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498582,ERP011292,PRJEB10098,196,2325862224,1498088659,2015-09-25,2018-11-16,KB7754,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:37:35Z,public,ERS805731,ERS805731,KB7754,male,KB7754,,,,,,,,,,,,,,,,,,,,,,,,
ERR979364,WGS,SAMEA3498582,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056236,Illumina HiSeq 2000,2BIS,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498582,ERP011292,PRJEB10098,196,2059760668,1429618234,2015-09-25,2018-11-16,KB7754,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:37:35Z,public,ERS805731,ERS805731,KB7754,male,KB7754,,,,,,,,,,,,,,,,,,,,,,,,
ERR979365,WGS,SAMEA3498582,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056237,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498582,ERP011292,PRJEB10098,196,2268383068,1466775336,2015-09-25,2018-11-16,KB7754,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:37:35Z,public,ERS805731,ERS805731,KB7754,male,KB7754,,,,,,,,,,,,,,,,,,,,,,,,
ERR979366,WGS,SAMEA3498582,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056238,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498582,ERP011292,PRJEB10098,196,2342284672,1514031544,2015-09-25,2018-11-16,KB7754,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:37:35Z,public,ERS805731,ERS805731,KB7754,male,KB7754,,,,,,,,,,,,,,,,,,,,,,,,
ERR979367,WGS,SAMEA3498582,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056239,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498582,ERP011292,PRJEB10098,196,2328106424,1497230248,2015-09-25,2018-11-16,KB7754,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:37:35Z,public,ERS805731,ERS805731,KB7754,male,KB7754,,,,,,,,,,,,,,,,,,,,,,,,
ERR979368,WGS,SAMEA3498582,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056240,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498582,ERP011292,PRJEB10098,196,3162037424,2137708501,2015-09-25,2018-11-16,KB7754,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:37:35Z,public,ERS805731,ERS805731,KB7754,male,KB7754,,,,,,,,,,,,,,,,,,,,,,,,
ERR979369,WGS,SAMEA3498582,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1056241,Illumina HiSeq 2500,2BIS,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-09-26T00:00:00Z,SAMEA3498582,ERP011292,PRJEB10098,196,3183013540,2069636493,2015-09-25,2018-11-16,KB7754,ERC000011,CENTRE FOR GEOGENETICS,2015-09-25T17:01:10Z,2015-08-05T16:37:35Z,public,ERS805731,ERS805731,KB7754,male,KB7754,,,,,,,,,,,,,,,,,,,,,,,,
