Run,Assay Type,BioProject,BioSample,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Alias,ENA_CHECKLIST,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,sample_name,SRA_accession,title,AvgSpotLen,Bases,Bytes,INSDC_center_alias,AssemblyName,sex,Description,dangling_references (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE
ERR1885566,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946064,Illumina HiSeq 2500,BER09_I_SCY1.1_user_TGTCTG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910518,ERP022066,BER09_I,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599686,ERS1599686,BEREL,101,12602429328,5872269237,CENTRE FOR GEOGENETICS,,,,,,
ERR1885567,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946065,Illumina HiSeq 2500,BER09_I_SCY1.1_user_TGTCTG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910518,ERP022066,BER09_I,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599686,ERS1599686,BEREL,101,2094070572,721362897,CENTRE FOR GEOGENETICS,,,,,,
ERR1885568,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946066,Illumina HiSeq 2500,BER09_I_SCY1.1_user_TGTCTG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910518,ERP022066,BER09_I,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599686,ERS1599686,BEREL,101,6609078824,2996998334,CENTRE FOR GEOGENETICS,,,,,,
ERR1885569,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946067,Illumina HiSeq 2500,BER09_I_SCY1.1_user_TGTCTG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910518,ERP022066,BER09_I,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599686,ERS1599686,BEREL,101,13136973949,5826440570,CENTRE FOR GEOGENETICS,,,,,,
ERR1885570,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946068,Illumina HiSeq 2500,BER09_I_SCY1.2_user_ACATAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910518,ERP022066,BER09_I,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599686,ERS1599686,BEREL,101,6371110199,2939194815,CENTRE FOR GEOGENETICS,,,,,,
ERR1885571,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946069,Illumina HiSeq 2500,BER09_I_SCY1.2_user_ACATAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910518,ERP022066,BER09_I,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599686,ERS1599686,BEREL,101,11360581000,5656148704,CENTRE FOR GEOGENETICS,,,,,,
ERR1885572,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946070,Illumina HiSeq 2500,BER09_I_SCY1.2_user_ACATAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910518,ERP022066,BER09_I,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599686,ERS1599686,BEREL,101,3482801685,1490377832,CENTRE FOR GEOGENETICS,,,,,,
ERR1885573,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946071,Illumina HiSeq 2500,BER09_I_SCY1.2_user_ACATAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910518,ERP022066,BER09_I,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599686,ERS1599686,BEREL,101,14475166581,6705080175,CENTRE FOR GEOGENETICS,,,,,,
ERR1885574,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946072,Illumina HiSeq 2500,BER09_I_SCY1.2_user_ACATAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910518,ERP022066,BER09_I,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599686,ERS1599686,BEREL,101,1102715071,372598017,CENTRE FOR GEOGENETICS,,,,,,
ERR1885575,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946073,Illumina HiSeq 2500,BER09_I_SCY1.2_user_ACATAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910518,ERP022066,BER09_I,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599686,ERS1599686,BEREL,101,2148805805,975210389,CENTRE FOR GEOGENETICS,,,,,,
ERR1885576,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946074,Illumina HiSeq 2500,BER09_I_SCY1.2_user_ACATAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910518,ERP022066,BER09_I,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599686,ERS1599686,BEREL,101,4329181887,1919315874,CENTRE FOR GEOGENETICS,,,,,,
ERR1885577,WGS,PRJEB19970,SAMEA103910519,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946075,Illumina HiSeq 2500,BER10_K_E12.Dab2nd_NOuser_ACATAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910519,ERP022066,BER10_K,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599687,ERS1599687,BEREL,94,570289164,353712902,CENTRE FOR GEOGENETICS,,,,,,
ERR1885578,WGS,PRJEB19970,SAMEA103910519,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946076,Illumina HiSeq 2500,BER10_K_E15.2Rmp_user_CAGCTA,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910519,ERP022066,BER10_K,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599687,ERS1599687,BEREL,101,2183217717,762721189,CENTRE FOR GEOGENETICS,,,,,,
ERR1885579,WGS,PRJEB19970,SAMEA103910519,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946077,Illumina HiSeq 2500,BER10_K_SCY1.1_user_TGTGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910519,ERP022066,BER10_K,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599687,ERS1599687,BEREL,101,4632767283,2142830887,CENTRE FOR GEOGENETICS,,,,,,
ERR1885580,WGS,PRJEB19970,SAMEA103910519,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946078,Illumina HiSeq 2500,BER10_K_SCY1.1_user_TGTGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910519,ERP022066,BER10_K,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599687,ERS1599687,BEREL,101,13412905646,6136764227,CENTRE FOR GEOGENETICS,,,,,,
ERR1885581,WGS,PRJEB19970,SAMEA103910519,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946079,Illumina HiSeq 2500,BER10_K_SCY1.1_user_TGTGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910519,ERP022066,BER10_K,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599687,ERS1599687,BEREL,101,1779340028,617892377,CENTRE FOR GEOGENETICS,,,,,,
ERR1885582,WGS,PRJEB19970,SAMEA103910519,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946080,Illumina HiSeq 2500,BER10_K_SCY1.1_user_TGTGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910519,ERP022066,BER10_K,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599687,ERS1599687,BEREL,101,2980470509,1331741097,CENTRE FOR GEOGENETICS,,,,,,
ERR1885583,WGS,PRJEB19970,SAMEA103910519,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946081,Illumina HiSeq 2500,BER10_K_SCY1.1_user_TGTGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910519,ERP022066,BER10_K,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599687,ERS1599687,BEREL,101,6198188503,2932259686,CENTRE FOR GEOGENETICS,,,,,,
ERR1885584,WGS,PRJEB19970,SAMEA103910519,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946082,Illumina HiSeq 2500,BER10_K_SCY1.1_user_TGTGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910519,ERP022066,BER10_K,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599687,ERS1599687,BEREL,101,6257218054,2871010616,CENTRE FOR GEOGENETICS,,,,,,
ERR1885585,WGS,PRJEB19970,SAMEA103910519,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946083,Illumina HiSeq 2500,BER10_K_SCY1.2_user_TGTCTG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910519,ERP022066,BER10_K,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599687,ERS1599687,BEREL,101,1607675580,547431726,CENTRE FOR GEOGENETICS,,,,,,
ERR1885586,WGS,PRJEB19970,SAMEA103910520,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946084,Illumina HiSeq 2500,BER11_L_E12.Dab2nd_NOuser_AGCATG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910520,ERP022066,BER11_L,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599688,ERS1599688,BEREL,94,678398658,429574249,CENTRE FOR GEOGENETICS,,,,,,
ERR1885587,WGS,PRJEB19970,SAMEA103910520,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946085,Illumina HiSeq 2500,BER11_L_E12.Dab2nd_NOuser_AGCATG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910520,ERP022066,BER11_L,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599688,ERS1599688,BEREL,126,9621706878,4202641827,CENTRE FOR GEOGENETICS,,,,,,
ERR1885588,WGS,PRJEB19970,SAMEA103910520,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946086,Illumina HiSeq 2500,BER11_L_E12.Dab2nd_NOuser_AGCATG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910520,ERP022066,BER11_L,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599688,ERS1599688,BEREL,76,3152069752,2011005484,CENTRE FOR GEOGENETICS,,,,,,
ERR1885589,WGS,PRJEB19970,SAMEA103910520,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946087,Illumina HiSeq 2500,BER11_L_E15.1_user_GACCGG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910520,ERP022066,BER11_L,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599688,ERS1599688,BEREL,101,2251872265,791386803,CENTRE FOR GEOGENETICS,,,,,,
ERR1885590,WGS,PRJEB19970,SAMEA103910520,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946088,Illumina HiSeq 2500,BER11_L_E15.2_user_ACATAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910520,ERP022066,BER11_L,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599688,ERS1599688,BEREL,101,1258513227,443583745,CENTRE FOR GEOGENETICS,,,,,,
ERR1885591,WGS,PRJEB19970,SAMEA103910520,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946089,Illumina HiSeq 2500,BER11_L_SCY1.1_user_TCTCGC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910520,ERP022066,BER11_L,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599688,ERS1599688,BEREL,101,5029302373,2342460100,CENTRE FOR GEOGENETICS,,,,,,
ERR1885592,WGS,PRJEB19970,SAMEA103910520,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946090,Illumina HiSeq 2500,BER11_L_SCY1.1_user_TCTCGC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910520,ERP022066,BER11_L,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599688,ERS1599688,BEREL,101,15346060897,7064917253,CENTRE FOR GEOGENETICS,,,,,,
ERR1885593,WGS,PRJEB19970,SAMEA103910520,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946091,Illumina HiSeq 2500,BER11_L_SCY1.1_user_TCTCGC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910520,ERP022066,BER11_L,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599688,ERS1599688,BEREL,101,8456836353,3824080430,CENTRE FOR GEOGENETICS,,,,,,
ERR1885594,WGS,PRJEB19970,SAMEA103910520,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946092,Illumina HiSeq 2500,BER11_L_SCY1.1_user_TCTCGC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910520,ERP022066,BER11_L,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599688,ERS1599688,BEREL,101,17349239246,7559702255,CENTRE FOR GEOGENETICS,,,,,,
ERR1885595,WGS,PRJEB19970,SAMEA103910520,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946093,Illumina HiSeq 2500,BER11_L_SCY1.1_user_TCTCGC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910520,ERP022066,BER11_L,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599688,ERS1599688,BEREL,101,2154604619,752762054,CENTRE FOR GEOGENETICS,,,,,,
ERR1885596,WGS,PRJEB19970,SAMEA103910520,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946094,Illumina HiSeq 2500,BER11_L_SCY1.2Rmp_user_TGTGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910520,ERP022066,BER11_L,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599688,ERS1599688,BEREL,101,1263805122,431199592,CENTRE FOR GEOGENETICS,,,,,,
ERR1885597,WGS,PRJEB19970,SAMEA103910521,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946095,Illumina HiSeq 2500,BER12_M_E12.Dab2nd_NOuser_CGATGA,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910521,ERP022066,BER12_M,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599689,ERS1599689,BEREL,94,722020674,459058619,CENTRE FOR GEOGENETICS,,,,,,
ERR1885598,WGS,PRJEB19970,SAMEA103910521,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946096,Illumina HiSeq 2500,BER12_M_E12.Dab2nd_NOuser_CGATGA,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910521,ERP022066,BER12_M,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599689,ERS1599689,BEREL,126,7565298930,3369230394,CENTRE FOR GEOGENETICS,,,,,,
ERR1885599,WGS,PRJEB19970,SAMEA103910521,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946097,Illumina HiSeq 2500,BER12_M_E15.2Rmp_user_ACGCAT,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910521,ERP022066,BER12_M,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599689,ERS1599689,BEREL,101,2273679882,787676469,CENTRE FOR GEOGENETICS,,,,,,
ERR1885600,WGS,PRJEB19970,SAMEA103910521,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946098,Illumina HiSeq 2500,BER12_M_SCY1.1_user_GACGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910521,ERP022066,BER12_M,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599689,ERS1599689,BEREL,101,5110913302,2295831470,CENTRE FOR GEOGENETICS,,,,,,
ERR1885601,WGS,PRJEB19970,SAMEA103910521,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946099,Illumina HiSeq 2500,BER12_M_SCY1.1_user_GACGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910521,ERP022066,BER12_M,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599689,ERS1599689,BEREL,101,10105374614,4796727082,CENTRE FOR GEOGENETICS,,,,,,
ERR1885602,WGS,PRJEB19970,SAMEA103910521,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946100,Illumina HiSeq 2500,BER12_M_SCY1.1_user_GACGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910521,ERP022066,BER12_M,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599689,ERS1599689,BEREL,101,10384107849,4762988779,CENTRE FOR GEOGENETICS,,,,,,
ERR1885603,WGS,PRJEB19970,SAMEA103910521,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946101,Illumina HiSeq 2500,BER12_M_SCY1.1_user_GACGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910521,ERP022066,BER12_M,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599689,ERS1599689,BEREL,101,2043342312,703498432,CENTRE FOR GEOGENETICS,,,,,,
ERR1885604,WGS,PRJEB19970,SAMEA103910521,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946102,Illumina HiSeq 2500,BER12_M_SCY1.1_user_GACGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910521,ERP022066,BER12_M,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599689,ERS1599689,BEREL,101,7184630859,3247257041,CENTRE FOR GEOGENETICS,,,,,,
ERR1885605,WGS,PRJEB19970,SAMEA103910521,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946103,Illumina HiSeq 2500,BER12_M_SCY1.1_user_GACGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910521,ERP022066,BER12_M,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599689,ERS1599689,BEREL,101,13830973128,6109174878,CENTRE FOR GEOGENETICS,,,,,,
ERR1885606,WGS,PRJEB19970,SAMEA103910521,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2017-04-28,2018-11-16,ERX1946104,Illumina HiSeq 2500,BER12_M_SCY1.2_user_TCTCGC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910521,ERP022066,BER12_M,ERC000011,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,ERS1599689,ERS1599689,BEREL,101,8626083871,3893752265,CENTRE FOR GEOGENETICS,,,,,,
